Instance Name,API Name,Instance Memory,vCPUs,Linux On Demand cost,Linux Spot cost,Windows On Demand cost,Windows Spot cost
N2 Standard 96,n2-standard-96,384 GiB,96,€2.2922 hourly,€1.7509 hourly,€6.0599 hourly,€5.5186 hourly
N2D High CPU 128,n2d-highcpu-128,128 GiB,128,€0.8911 hourly,€0.764 hourly,€5.9147 hourly,€5.7877 hourly
N2D High CPU 16,n2d-highcpu-16,16 GiB,16,€0.1114 hourly,€0.0955 hourly,€0.7393 hourly,€0.7235 hourly
N2D High CPU 2,n2d-highcpu-2,2 GiB,2,€0.0139 hourly,€0.0119 hourly,€0.0924 hourly,€0.0904 hourly
N2D High CPU 224,n2d-highcpu-224,224 GiB,224,€1.5593 hourly,€1.3371 hourly,€10.3507 hourly,€10.1284 hourly
N2D High CPU 32,n2d-highcpu-32,32 GiB,32,€0.2228 hourly,€0.191 hourly,€1.4787 hourly,€1.4469 hourly
N2D High CPU 4,n2d-highcpu-4,4 GiB,4,€0.0278 hourly,€0.0239 hourly,€0.1848 hourly,€0.1809 hourly
N2D High CPU 48,n2d-highcpu-48,48 GiB,48,€0.3341 hourly,€0.2865 hourly,€2.218 hourly,€2.1704 hourly
N2D High CPU 64,n2d-highcpu-64,64 GiB,64,€0.4455 hourly,€0.382 hourly,€2.9574 hourly,€2.8938 hourly
N2D High CPU 8,n2d-highcpu-8,8 GiB,8,€0.0557 hourly,€0.0478 hourly,€0.3697 hourly,€0.3617 hourly
N2D High CPU 80,n2d-highcpu-80,80 GiB,80,€0.5569 hourly,€0.4775 hourly,€3.6967 hourly,€3.6173 hourly
N2D High CPU 96,n2d-highcpu-96,96 GiB,96,€0.6683 hourly,€0.573 hourly,€4.436 hourly,€4.3408 hourly
N2D High Memory 16,n2d-highmem-16,128 GiB,16,€0.151 hourly,€0.1744 hourly,€0.779 hourly,€0.8024 hourly
N2D High Memory 2,n2d-highmem-2,16 GiB,2,€0.0189 hourly,€0.0218 hourly,€0.0974 hourly,€0.1003 hourly
N2D High Memory 32,n2d-highmem-32,256 GiB,32,€0.3021 hourly,€0.3489 hourly,€1.558 hourly,€1.6048 hourly
N2D High Memory 4,n2d-highmem-4,32 GiB,4,€0.0378 hourly,€0.0436 hourly,€0.1948 hourly,€0.2006 hourly
N2D High Memory 48,n2d-highmem-48,384 GiB,48,€0.4531 hourly,€0.5233 hourly,€2.337 hourly,€2.4072 hourly
N2D High Memory 64,n2d-highmem-64,512 GiB,64,€0.6042 hourly,€0.6977 hourly,€3.116 hourly,€3.2096 hourly
N2D High Memory 8,n2d-highmem-8,64 GiB,8,€0.0755 hourly,€0.0872 hourly,€0.3895 hourly,€0.4012 hourly
N2D High Memory 80,n2d-highmem-80,640 GiB,80,€0.7552 hourly,€0.8722 hourly,€3.895 hourly,€4.012 hourly
N2D High Memory 96,n2d-highmem-96,768 GiB,96,€0.9063 hourly,€1.0466 hourly,€4.674 hourly,€4.8143 hourly
N2D Standard 128,n2d-standard-128,512 GiB,128,€1.0271 hourly,€1.0347 hourly,€6.0507 hourly,€6.0583 hourly
N2D Standard 16,n2d-standard-16,64 GiB,16,€0.1284 hourly,€0.1293 hourly,€0.7563 hourly,€0.7573 hourly
N2D Standard 2,n2d-standard-2,8 GiB,2,€0.016 hourly,€0.0162 hourly,€0.0945 hourly,€0.0947 hourly
N2D Standard 224,n2d-standard-224,896 GiB,224,€1.7973 hourly,€1.8106 hourly,€10.5887 hourly,€10.602 hourly
N2D Standard 32,n2d-standard-32,128 GiB,32,€0.2568 hourly,€0.2587 hourly,€1.5127 hourly,€1.5146 hourly
N2D Standard 4,n2d-standard-4,16 GiB,4,€0.0321 hourly,€0.0323 hourly,€0.1891 hourly,€0.1893 hourly
N2D Standard 48,n2d-standard-48,192 GiB,48,€0.3851 hourly,€0.388 hourly,€2.269 hourly,€2.2719 hourly
N2D Standard 64,n2d-standard-64,256 GiB,64,€0.5135 hourly,€0.5173 hourly,€3.0254 hourly,€3.0292 hourly
N2D Standard 8,n2d-standard-8,32 GiB,8,€0.0642 hourly,€0.0647 hourly,€0.3782 hourly,€0.3786 hourly
N2D Standard 80,n2d-standard-80,320 GiB,80,€0.6419 hourly,€0.6467 hourly,€3.7817 hourly,€3.7864 hourly
N2D Standard 96,n2d-standard-96,384 GiB,96,€0.7703 hourly,€0.776 hourly,€4.538 hourly,€4.5437 hourly
N4 High CPU 16,n4-highcpu-16,32 GiB,16,€0.2341 hourly,€0.2246 hourly,€0.862 hourly,€0.8525 hourly
N4 High CPU 2,n4-highcpu-2,4 GiB,2,€0.0293 hourly,€0.0281 hourly,€0.1078 hourly,€0.1066 hourly
N4 High CPU 32,n4-highcpu-32,64 GiB,32,€0.4682 hourly,€0.4491 hourly,€1.7241 hourly,€1.7051 hourly
N4 High CPU 4,n4-highcpu-4,8 GiB,4,€0.0585 hourly,€0.0561 hourly,€0.2155 hourly,€0.2131 hourly
N4 High CPU 48,n4-highcpu-48,96 GiB,48,€0.7022 hourly,€0.6737 hourly,€2.5861 hourly,€2.5576 hourly
N4 High CPU 64,n4-highcpu-64,128 GiB,64,€0.9363 hourly,€0.8983 hourly,€3.4482 hourly,€3.4101 hourly
N4 High CPU 8,n4-highcpu-8,16 GiB,8,€0.117 hourly,€0.1123 hourly,€0.431 hourly,€0.4263 hourly
N4 High CPU 80,n4-highcpu-80,160 GiB,80,€1.1704 hourly,€1.1229 hourly,€4.3102 hourly,€4.2626 hourly
N4 High Memory 16,n4-highmem-16,128 GiB,16,€0.5607 hourly,€0.3612 hourly,€1.1886 hourly,€0.9891 hourly
N4 High Memory 2,n4-highmem-2,16 GiB,2,€0.0701 hourly,€0.0451 hourly,€0.1486 hourly,€0.1236 hourly
N4 High Memory 32,n4-highmem-32,256 GiB,32,€1.1213 hourly,€0.7224 hourly,€2.3772 hourly,€1.9783 hourly
N4 High Memory 4,n4-highmem-4,32 GiB,4,€0.1402 hourly,€0.0903 hourly,€0.2972 hourly,€0.2473 hourly
N4 High Memory 48,n4-highmem-48,384 GiB,48,€1.682 hourly,€1.0835 hourly,€3.5658 hourly,€2.9674 hourly
N4 High Memory 64,n4-highmem-64,512 GiB,64,€2.2426 hourly,€1.4447 hourly,€4.7544 hourly,€3.9565 hourly
N4 High Memory 8,n4-highmem-8,64 GiB,8,€0.2803 hourly,€0.1806 hourly,€0.5943 hourly,€0.4946 hourly
N4 High Memory 80,n4-highmem-80,640 GiB,80,€2.8033 hourly,€1.8059 hourly,€5.9431 hourly,€4.9457 hourly
N4 Standard 16,n4-standard-16,64 GiB,16,€0.3429 hourly,€0.2701 hourly,€0.9709 hourly,€0.8981 hourly
N4 Standard 2,n4-standard-2,8 GiB,2,€0.0429 hourly,€0.0338 hourly,€0.1214 hourly,€0.1123 hourly
N4 Standard 32,n4-standard-32,128 GiB,32,€0.6859 hourly,€0.5402 hourly,€1.9418 hourly,€1.7961 hourly
N4 Standard 4,n4-standard-4,16 GiB,4,€0.0857 hourly,€0.0675 hourly,€0.2427 hourly,€0.2245 hourly
N4 Standard 48,n4-standard-48,192 GiB,48,€1.0288 hourly,€0.8103 hourly,€2.9127 hourly,€2.6942 hourly
N4 Standard 64,n4-standard-64,256 GiB,64,€1.3718 hourly,€1.0804 hourly,€3.8836 hourly,€3.5923 hourly
N4 Standard 8,n4-standard-8,32 GiB,8,€0.1715 hourly,€0.1351 hourly,€0.4854 hourly,€0.449 hourly
N4 Standard 80,n4-standard-80,320 GiB,80,€1.7147 hourly,€1.3505 hourly,€4.8545 hourly,€4.4903 hourly
T2A Standard 1,t2a-standard-1,4 GiB,1,€0.0328 hourly,€0.0091 hourly,€0.0721 hourly,€0.0483 hourly
T2A Standard 16,t2a-standard-16,64 GiB,16,€0.5256 hourly,€0.1453 hourly,€1.1535 hourly,€0.7733 hourly
T2A Standard 2,t2a-standard-2,8 GiB,2,€0.0657 hourly,€0.0182 hourly,€0.1442 hourly,€0.0967 hourly
T2A Standard 32,t2a-standard-32,128 GiB,32,€1.0511 hourly,€0.2907 hourly,€2.3071 hourly,€1.5466 hourly
T2A Standard 4,t2a-standard-4,16 GiB,4,€0.1314 hourly,€0.0363 hourly,€0.2884 hourly,€0.1933 hourly
T2A Standard 48,t2a-standard-48,192 GiB,48,€1.5767 hourly,€0.436 hourly,€3.4606 hourly,€2.3199 hourly
T2A Standard 8,t2a-standard-8,32 GiB,8,€0.2628 hourly,€0.0727 hourly,€0.5768 hourly,€0.3866 hourly
T2D Standard 1,t2d-standard-1,4 GiB,1,€0.0406 hourly,€0.0042 hourly,€0.0798 hourly,€0.0435 hourly
T2D Standard 16,t2d-standard-16,64 GiB,16,€0.6495 hourly,€0.0674 hourly,€1.2775 hourly,€0.6953 hourly
T2D Standard 2,t2d-standard-2,8 GiB,2,€0.0812 hourly,€0.0084 hourly,€0.1597 hourly,€0.0869 hourly
T2D Standard 32,t2d-standard-32,128 GiB,32,€1.2991 hourly,€0.1347 hourly,€2.555 hourly,€1.3906 hourly
T2D Standard 4,t2d-standard-4,16 GiB,4,€0.1624 hourly,€0.0168 hourly,€0.3194 hourly,€0.1738 hourly
T2D Standard 48,t2d-standard-48,192 GiB,48,€1.9486 hourly,€0.2021 hourly,€3.8324 hourly,€2.0859 hourly
T2D Standard 60,t2d-standard-60,240 GiB,60,€2.4357 hourly,€0.2526 hourly,€4.7906 hourly,€2.6074 hourly
T2D Standard 8,t2d-standard-8,32 GiB,8,€0.3248 hourly,€0.0337 hourly,€0.6387 hourly,€0.3477 hourly
Z3 High Memory 14 standardlssd,z3-highmem-14-standardlssd,112 GiB,14,€1.3843 hourly,€0.4706 hourly,€1.9338 hourly,€1.0201 hourly
Z3 High Memory 16 highlssd,z3-highmem-16-highlssd,128 GiB,16,€1.5821 hourly,€0.5379 hourly,€2.21 hourly,€1.1658 hourly
Z3 High Memory 176,z3-highmem-176,1408 GiB,176,€17.4026 hourly,€5.9167 hourly,€24.3101 hourly,€12.8243 hourly
Z3 High Memory 176 standardlssd,z3-highmem-176-standardlssd,1408 GiB,176,€17.4026 hourly,€5.9167 hourly,€24.3101 hourly,€12.8243 hourly
Z3 High Memory 192 highlssd metal,z3-highmem-192-highlssd-metal,1536 GiB,192,€18.9847 hourly,€6.4546 hourly,€26.5202 hourly,€13.9901 hourly
Z3 High Memory 22 highlssd,z3-highmem-22-highlssd,176 GiB,22,€2.1753 hourly,€0.7396 hourly,€3.0388 hourly,€1.603 hourly
Z3 High Memory 22 standardlssd,z3-highmem-22-standardlssd,176 GiB,22,€2.1753 hourly,€0.7396 hourly,€3.0388 hourly,€1.603 hourly
Z3 High Memory 32 highlssd,z3-highmem-32-highlssd,256 GiB,32,€3.1641 hourly,€1.0758 hourly,€4.42 hourly,€2.3317 hourly
Z3 High Memory 44 highlssd,z3-highmem-44-highlssd,352 GiB,44,€4.3507 hourly,€1.4792 hourly,€6.0775 hourly,€3.2061 hourly
Z3 High Memory 44 standardlssd,z3-highmem-44-standardlssd,352 GiB,44,€4.3507 hourly,€1.4792 hourly,€6.0775 hourly,€3.2061 hourly
Z3 High Memory 8 highlssd,z3-highmem-8-highlssd,64 GiB,8,€0.791 hourly,€0.2689 hourly,€1.105 hourly,€0.5829 hourly
Z3 High Memory 88,z3-highmem-88,704 GiB,88,€8.7013 hourly,€2.9584 hourly,€12.1551 hourly,€6.4121 hourly
Z3 High Memory 88 highlssd,z3-highmem-88-highlssd,704 GiB,88,€8.7013 hourly,€2.9584 hourly,€12.1551 hourly,€6.4121 hourly
Z3 High Memory 88 standardlssd,z3-highmem-88-standardlssd,704 GiB,88,€8.7013 hourly,€2.9584 hourly,€12.1551 hourly,€6.4121 hourly
