Instance Name,API Name,Instance Memory,vCPUs,Linux On Demand cost,Linux Spot cost,Windows On Demand cost,Windows Spot cost
N2D High CPU 128,n2d-highcpu-128,128 GiB,128,€0.375 hourly,€1.215 hourly,€5.3986 hourly,€6.2386 hourly
N2D High CPU 16,n2d-highcpu-16,16 GiB,16,€0.0469 hourly,€0.1519 hourly,€0.6748 hourly,€0.7798 hourly
N2D High CPU 2,n2d-highcpu-2,2 GiB,2,€0.0059 hourly,€0.019 hourly,€0.0844 hourly,€0.0975 hourly
N2D High CPU 224,n2d-highcpu-224,224 GiB,224,€0.6562 hourly,€2.1262 hourly,€9.4476 hourly,€10.9176 hourly
N2D High CPU 32,n2d-highcpu-32,32 GiB,32,€0.0937 hourly,€0.3037 hourly,€1.3497 hourly,€1.5597 hourly
N2D High CPU 4,n2d-highcpu-4,4 GiB,4,€0.0117 hourly,€0.038 hourly,€0.1687 hourly,€0.195 hourly
N2D High CPU 48,n2d-highcpu-48,48 GiB,48,€0.1406 hourly,€0.4556 hourly,€2.0245 hourly,€2.3395 hourly
N2D High CPU 64,n2d-highcpu-64,64 GiB,64,€0.1875 hourly,€0.6075 hourly,€2.6993 hourly,€3.1193 hourly
N2D High CPU 8,n2d-highcpu-8,8 GiB,8,€0.0234 hourly,€0.0759 hourly,€0.3374 hourly,€0.3899 hourly
N2D High CPU 80,n2d-highcpu-80,80 GiB,80,€0.2344 hourly,€0.7593 hourly,€3.3741 hourly,€3.8991 hourly
N2D High CPU 96,n2d-highcpu-96,96 GiB,96,€0.2812 hourly,€0.9112 hourly,€4.049 hourly,€4.679 hourly
N2D High Memory 16,n2d-highmem-16,128 GiB,16,€0.0857 hourly,€0.2775 hourly,€0.7136 hourly,€0.9055 hourly
N2D High Memory 2,n2d-highmem-2,16 GiB,2,€0.0107 hourly,€0.0347 hourly,€0.0892 hourly,€0.1132 hourly
N2D High Memory 32,n2d-highmem-32,256 GiB,32,€0.1713 hourly,€0.5551 hourly,€1.4272 hourly,€1.811 hourly
N2D High Memory 4,n2d-highmem-4,32 GiB,4,€0.0214 hourly,€0.0694 hourly,€0.1784 hourly,€0.2264 hourly
N2D High Memory 48,n2d-highmem-48,384 GiB,48,€0.257 hourly,€0.8326 hourly,€2.1408 hourly,€2.7165 hourly
N2D High Memory 64,n2d-highmem-64,512 GiB,64,€0.3426 hourly,€1.1101 hourly,€2.8544 hourly,€3.6219 hourly
N2D High Memory 8,n2d-highmem-8,64 GiB,8,€0.0428 hourly,€0.1388 hourly,€0.3568 hourly,€0.4527 hourly
N2D High Memory 80,n2d-highmem-80,640 GiB,80,€0.4283 hourly,€1.3876 hourly,€3.568 hourly,€4.5274 hourly
N2D High Memory 96,n2d-highmem-96,768 GiB,96,€0.5139 hourly,€1.6652 hourly,€4.2816 hourly,€5.4329 hourly
N2D Standard 128,n2d-standard-128,512 GiB,128,€0.5079 hourly,€1.6458 hourly,€5.5316 hourly,€6.6694 hourly
N2D Standard 16,n2d-standard-16,64 GiB,16,€0.0635 hourly,€0.2057 hourly,€0.6914 hourly,€0.8337 hourly
N2D Standard 2,n2d-standard-2,8 GiB,2,€0.0079 hourly,€0.0257 hourly,€0.0864 hourly,€0.1042 hourly
N2D Standard 224,n2d-standard-224,896 GiB,224,€0.8889 hourly,€2.8801 hourly,€9.6803 hourly,€11.6715 hourly
N2D Standard 32,n2d-standard-32,128 GiB,32,€0.127 hourly,€0.4114 hourly,€1.3829 hourly,€1.6674 hourly
N2D Standard 4,n2d-standard-4,16 GiB,4,€0.0159 hourly,€0.0514 hourly,€0.1729 hourly,€0.2084 hourly
N2D Standard 48,n2d-standard-48,192 GiB,48,€0.1905 hourly,€0.6172 hourly,€2.0743 hourly,€2.501 hourly
N2D Standard 64,n2d-standard-64,256 GiB,64,€0.254 hourly,€0.8229 hourly,€2.7658 hourly,€3.3347 hourly
N2D Standard 8,n2d-standard-8,32 GiB,8,€0.0317 hourly,€0.1029 hourly,€0.3457 hourly,€0.4168 hourly
N2D Standard 80,n2d-standard-80,320 GiB,80,€0.3175 hourly,€1.0286 hourly,€3.4572 hourly,€4.1684 hourly
N2D Standard 96,n2d-standard-96,384 GiB,96,€0.381 hourly,€1.2343 hourly,€4.1487 hourly,€5.0021 hourly
N4 High CPU 16,n4-highcpu-16,32 GiB,16,€0.5369 hourly,€0.2129 hourly,€1.1649 hourly,€0.8408 hourly
N4 High CPU 2,n4-highcpu-2,4 GiB,2,€0.0671 hourly,€0.0266 hourly,€0.1456 hourly,€0.1051 hourly
N4 High CPU 32,n4-highcpu-32,64 GiB,32,€1.0739 hourly,€0.4257 hourly,€2.3298 hourly,€1.6816 hourly
N4 High CPU 4,n4-highcpu-4,8 GiB,4,€0.1342 hourly,€0.0532 hourly,€0.2912 hourly,€0.2102 hourly
N4 High CPU 48,n4-highcpu-48,96 GiB,48,€1.6108 hourly,€0.6386 hourly,€3.4947 hourly,€2.5225 hourly
N4 High CPU 64,n4-highcpu-64,128 GiB,64,€2.1478 hourly,€0.8515 hourly,€4.6596 hourly,€3.3633 hourly
N4 High CPU 8,n4-highcpu-8,16 GiB,8,€0.2685 hourly,€0.1064 hourly,€0.5824 hourly,€0.4204 hourly
N4 High CPU 80,n4-highcpu-80,160 GiB,80,€2.6847 hourly,€1.0643 hourly,€5.8245 hourly,€4.2041 hourly
N4 High Memory 16,n4-highmem-16,128 GiB,16,€0.8351 hourly,€0.3264 hourly,€1.463 hourly,€0.9543 hourly
N4 High Memory 2,n4-highmem-2,16 GiB,2,€0.1044 hourly,€0.0408 hourly,€0.1829 hourly,€0.1193 hourly
N4 High Memory 32,n4-highmem-32,256 GiB,32,€1.6702 hourly,€0.6528 hourly,€2.9261 hourly,€1.9087 hourly
N4 High Memory 4,n4-highmem-4,32 GiB,4,€0.2088 hourly,€0.0816 hourly,€0.3658 hourly,€0.2386 hourly
N4 High Memory 48,n4-highmem-48,384 GiB,48,€2.5053 hourly,€0.9792 hourly,€4.3891 hourly,€2.863 hourly
N4 High Memory 64,n4-highmem-64,512 GiB,64,€3.3403 hourly,€1.3056 hourly,€5.8522 hourly,€3.8174 hourly
N4 High Memory 8,n4-highmem-8,64 GiB,8,€0.4175 hourly,€0.1632 hourly,€0.7315 hourly,€0.4772 hourly
N4 High Memory 80,n4-highmem-80,640 GiB,80,€4.1754 hourly,€1.6319 hourly,€7.3152 hourly,€4.7717 hourly
N4 Standard 16,n4-standard-16,64 GiB,16,€0.6363 hourly,€0.2507 hourly,€1.2643 hourly,€0.8787 hourly
N4 Standard 2,n4-standard-2,8 GiB,2,€0.0795 hourly,€0.0313 hourly,€0.158 hourly,€0.1098 hourly
N4 Standard 32,n4-standard-32,128 GiB,32,€1.2726 hourly,€0.5014 hourly,€2.5286 hourly,€1.7573 hourly
N4 Standard 4,n4-standard-4,16 GiB,4,€0.1591 hourly,€0.0627 hourly,€0.3161 hourly,€0.2197 hourly
N4 Standard 48,n4-standard-48,192 GiB,48,€1.909 hourly,€0.7521 hourly,€3.7928 hourly,€2.636 hourly
N4 Standard 64,n4-standard-64,256 GiB,64,€2.5453 hourly,€1.0028 hourly,€5.0571 hourly,€3.5147 hourly
N4 Standard 8,n4-standard-8,32 GiB,8,€0.3182 hourly,€0.1254 hourly,€0.6321 hourly,€0.4393 hourly
N4 Standard 80,n4-standard-80,320 GiB,80,€3.1816 hourly,€1.2535 hourly,€6.3214 hourly,€4.3933 hourly
T2A Standard 1,t2a-standard-1,4 GiB,1,€0.0328 hourly,€0.0091 hourly,€0.0721 hourly,€0.0483 hourly
T2A Standard 16,t2a-standard-16,64 GiB,16,€0.5256 hourly,€0.1453 hourly,€1.1535 hourly,€0.7733 hourly
T2A Standard 2,t2a-standard-2,8 GiB,2,€0.0657 hourly,€0.0182 hourly,€0.1442 hourly,€0.0967 hourly
T2A Standard 32,t2a-standard-32,128 GiB,32,€1.0511 hourly,€0.2907 hourly,€2.3071 hourly,€1.5466 hourly
T2A Standard 4,t2a-standard-4,16 GiB,4,€0.1314 hourly,€0.0363 hourly,€0.2884 hourly,€0.1933 hourly
T2A Standard 48,t2a-standard-48,192 GiB,48,€1.5767 hourly,€0.436 hourly,€3.4606 hourly,€2.3199 hourly
T2A Standard 8,t2a-standard-8,32 GiB,8,€0.2628 hourly,€0.0727 hourly,€0.5768 hourly,€0.3866 hourly
T2D Standard 1,t2d-standard-1,4 GiB,1,€0.0397 hourly,€0.0041 hourly,€0.0789 hourly,€0.0434 hourly
T2D Standard 16,t2d-standard-16,64 GiB,16,€0.6349 hourly,€0.0658 hourly,€1.2629 hourly,€0.6938 hourly
T2D Standard 2,t2d-standard-2,8 GiB,2,€0.0794 hourly,€0.0082 hourly,€0.1579 hourly,€0.0867 hourly
T2D Standard 32,t2d-standard-32,128 GiB,32,€1.2698 hourly,€0.1317 hourly,€2.5257 hourly,€1.3876 hourly
T2D Standard 4,t2d-standard-4,16 GiB,4,€0.1587 hourly,€0.0165 hourly,€0.3157 hourly,€0.1734 hourly
T2D Standard 48,t2d-standard-48,192 GiB,48,€1.9048 hourly,€0.1975 hourly,€3.7886 hourly,€2.0813 hourly
T2D Standard 60,t2d-standard-60,240 GiB,60,€2.3809 hourly,€0.2468 hourly,€4.7358 hourly,€2.6017 hourly
T2D Standard 8,t2d-standard-8,32 GiB,8,€0.3175 hourly,€0.0329 hourly,€0.6314 hourly,€0.3469 hourly
Z3 High Memory 14 standardlssd,z3-highmem-14-standardlssd,112 GiB,14,€1.3533 hourly,€0.4602 hourly,€1.9028 hourly,€1.0096 hourly
Z3 High Memory 16 highlssd,z3-highmem-16-highlssd,128 GiB,16,€1.5467 hourly,€0.5259 hourly,€2.1746 hourly,€1.1539 hourly
Z3 High Memory 176,z3-highmem-176,1408 GiB,176,€17.0133 hourly,€5.7852 hourly,€23.9208 hourly,€12.6927 hourly
Z3 High Memory 176 standardlssd,z3-highmem-176-standardlssd,1408 GiB,176,€17.0133 hourly,€5.7852 hourly,€23.9208 hourly,€12.6927 hourly
Z3 High Memory 192 highlssd metal,z3-highmem-192-highlssd-metal,1536 GiB,192,€18.5599 hourly,€6.3111 hourly,€26.0954 hourly,€13.8466 hourly
Z3 High Memory 22 highlssd,z3-highmem-22-highlssd,176 GiB,22,€2.1267 hourly,€0.7231 hourly,€2.9901 hourly,€1.5866 hourly
Z3 High Memory 22 standardlssd,z3-highmem-22-standardlssd,176 GiB,22,€2.1267 hourly,€0.7231 hourly,€2.9901 hourly,€1.5866 hourly
Z3 High Memory 32 highlssd,z3-highmem-32-highlssd,256 GiB,32,€3.0933 hourly,€1.0519 hourly,€4.3492 hourly,€2.3078 hourly
Z3 High Memory 44 highlssd,z3-highmem-44-highlssd,352 GiB,44,€4.2533 hourly,€1.4463 hourly,€5.9802 hourly,€3.1732 hourly
Z3 High Memory 44 standardlssd,z3-highmem-44-standardlssd,352 GiB,44,€4.2533 hourly,€1.4463 hourly,€5.9802 hourly,€3.1732 hourly
Z3 High Memory 8 highlssd,z3-highmem-8-highlssd,64 GiB,8,€0.7733 hourly,€0.263 hourly,€1.0873 hourly,€0.5769 hourly
Z3 High Memory 88,z3-highmem-88,704 GiB,88,€8.5066 hourly,€2.8926 hourly,€11.9604 hourly,€6.3464 hourly
Z3 High Memory 88 highlssd,z3-highmem-88-highlssd,704 GiB,88,€8.5066 hourly,€2.8926 hourly,€11.9604 hourly,€6.3464 hourly
Z3 High Memory 88 standardlssd,z3-highmem-88-standardlssd,704 GiB,88,€8.5066 hourly,€2.8926 hourly,€11.9604 hourly,€6.3464 hourly
