Instance Name,API Name,Instance Memory,vCPUs,Linux On Demand cost,Linux Spot cost,Windows On Demand cost,Windows Spot cost
N2 Standard 96,n2-standard-96,384 GiB,96,€4.1084 hourly,€2.1266 hourly,€7.8761 hourly,€5.8944 hourly
N2D High CPU 128,n2d-highcpu-128,128 GiB,128,€4.2588 hourly,€1.1412 hourly,€9.2825 hourly,€6.1649 hourly
N2D High CPU 16,n2d-highcpu-16,16 GiB,16,€0.5324 hourly,€0.1427 hourly,€1.1603 hourly,€0.7706 hourly
N2D High CPU 2,n2d-highcpu-2,2 GiB,2,€0.0665 hourly,€0.0178 hourly,€0.145 hourly,€0.0963 hourly
N2D High CPU 224,n2d-highcpu-224,224 GiB,224,€7.4529 hourly,€1.9972 hourly,€16.2443 hourly,€10.7886 hourly
N2D High CPU 32,n2d-highcpu-32,32 GiB,32,€1.0647 hourly,€0.2853 hourly,€2.3206 hourly,€1.5412 hourly
N2D High CPU 4,n2d-highcpu-4,4 GiB,4,€0.1331 hourly,€0.0357 hourly,€0.2901 hourly,€0.1927 hourly
N2D High CPU 48,n2d-highcpu-48,48 GiB,48,€1.5971 hourly,€0.428 hourly,€3.4809 hourly,€2.3118 hourly
N2D High CPU 64,n2d-highcpu-64,64 GiB,64,€2.1294 hourly,€0.5706 hourly,€4.6412 hourly,€3.0824 hourly
N2D High CPU 8,n2d-highcpu-8,8 GiB,8,€0.2662 hourly,€0.0713 hourly,€0.5802 hourly,€0.3853 hourly
N2D High CPU 80,n2d-highcpu-80,80 GiB,80,€2.6618 hourly,€0.7133 hourly,€5.8015 hourly,€3.8531 hourly
N2D High CPU 96,n2d-highcpu-96,96 GiB,96,€3.1941 hourly,€0.8559 hourly,€6.9619 hourly,€4.6237 hourly
N2D High Memory 16,n2d-highmem-16,128 GiB,16,€0.5816 hourly,€0.2602 hourly,€1.2096 hourly,€0.8881 hourly
N2D High Memory 2,n2d-highmem-2,16 GiB,2,€0.0727 hourly,€0.0325 hourly,€0.1512 hourly,€0.111 hourly
N2D High Memory 32,n2d-highmem-32,256 GiB,32,€1.1633 hourly,€0.5204 hourly,€2.4192 hourly,€1.7763 hourly
N2D High Memory 4,n2d-highmem-4,32 GiB,4,€0.1454 hourly,€0.065 hourly,€0.3024 hourly,€0.222 hourly
N2D High Memory 48,n2d-highmem-48,384 GiB,48,€1.7449 hourly,€0.7806 hourly,€3.6288 hourly,€2.6644 hourly
N2D High Memory 64,n2d-highmem-64,512 GiB,64,€2.3265 hourly,€1.0408 hourly,€4.8384 hourly,€3.5526 hourly
N2D High Memory 8,n2d-highmem-8,64 GiB,8,€0.2908 hourly,€0.1301 hourly,€0.6048 hourly,€0.4441 hourly
N2D High Memory 80,n2d-highmem-80,640 GiB,80,€2.9082 hourly,€1.301 hourly,€6.0479 hourly,€4.4407 hourly
N2D High Memory 96,n2d-highmem-96,768 GiB,96,€3.4898 hourly,€1.5612 hourly,€7.2575 hourly,€5.3289 hourly
N2D Standard 128,n2d-standard-128,512 GiB,128,€4.4278 hourly,€1.5442 hourly,€9.4514 hourly,€6.5679 hourly
N2D Standard 16,n2d-standard-16,64 GiB,16,€0.5535 hourly,€0.193 hourly,€1.1814 hourly,€0.821 hourly
N2D Standard 2,n2d-standard-2,8 GiB,2,€0.0692 hourly,€0.0241 hourly,€0.1477 hourly,€0.1026 hourly
N2D Standard 224,n2d-standard-224,896 GiB,224,€7.7486 hourly,€2.7024 hourly,€16.54 hourly,€11.4938 hourly
N2D Standard 32,n2d-standard-32,128 GiB,32,€1.1069 hourly,€0.3861 hourly,€2.3629 hourly,€1.642 hourly
N2D Standard 4,n2d-standard-4,16 GiB,4,€0.1384 hourly,€0.0483 hourly,€0.2954 hourly,€0.2052 hourly
N2D Standard 48,n2d-standard-48,192 GiB,48,€1.6604 hourly,€0.5791 hourly,€3.5443 hourly,€2.463 hourly
N2D Standard 64,n2d-standard-64,256 GiB,64,€2.2139 hourly,€0.7721 hourly,€4.7257 hourly,€3.2839 hourly
N2D Standard 8,n2d-standard-8,32 GiB,8,€0.2767 hourly,€0.0965 hourly,€0.5907 hourly,€0.4105 hourly
N2D Standard 80,n2d-standard-80,320 GiB,80,€2.7674 hourly,€0.9651 hourly,€5.9071 hourly,€4.1049 hourly
N2D Standard 96,n2d-standard-96,384 GiB,96,€3.3208 hourly,€1.1582 hourly,€7.0886 hourly,€4.9259 hourly
N4 High CPU 16,n4-highcpu-16,32 GiB,16,€0.722 hourly,€0.2319 hourly,€1.35 hourly,€0.8598 hourly
N4 High CPU 2,n4-highcpu-2,4 GiB,2,€0.0903 hourly,€0.029 hourly,€0.1687 hourly,€0.1075 hourly
N4 High CPU 32,n4-highcpu-32,64 GiB,32,€1.4441 hourly,€0.4637 hourly,€2.70 hourly,€1.7196 hourly
N4 High CPU 4,n4-highcpu-4,8 GiB,4,€0.1805 hourly,€0.058 hourly,€0.3375 hourly,€0.215 hourly
N4 High CPU 48,n4-highcpu-48,96 GiB,48,€2.1661 hourly,€0.6956 hourly,€4.05 hourly,€2.5794 hourly
N4 High CPU 64,n4-highcpu-64,128 GiB,64,€2.8881 hourly,€0.9274 hourly,€5.40 hourly,€3.4392 hourly
N4 High CPU 8,n4-highcpu-8,16 GiB,8,€0.361 hourly,€0.1159 hourly,€0.675 hourly,€0.4299 hourly
N4 High CPU 80,n4-highcpu-80,160 GiB,80,€3.6102 hourly,€1.1593 hourly,€6.75 hourly,€4.299 hourly
N4 High Memory 16,n4-highmem-16,128 GiB,16,€1.1013 hourly,€0.3606 hourly,€1.7292 hourly,€0.9886 hourly
N4 High Memory 2,n4-highmem-2,16 GiB,2,€0.1377 hourly,€0.0451 hourly,€0.2162 hourly,€0.1236 hourly
N4 High Memory 32,n4-highmem-32,256 GiB,32,€2.2025 hourly,€0.7212 hourly,€3.4584 hourly,€1.9771 hourly
N4 High Memory 4,n4-highmem-4,32 GiB,4,€0.2753 hourly,€0.0902 hourly,€0.4323 hourly,€0.2471 hourly
N4 High Memory 48,n4-highmem-48,384 GiB,48,€3.3038 hourly,€1.0818 hourly,€5.1877 hourly,€2.9657 hourly
N4 High Memory 64,n4-highmem-64,512 GiB,64,€4.4051 hourly,€1.4424 hourly,€6.9169 hourly,€3.9543 hourly
N4 High Memory 8,n4-highmem-8,64 GiB,8,€0.5506 hourly,€0.1803 hourly,€0.8646 hourly,€0.4943 hourly
N4 High Memory 80,n4-highmem-80,640 GiB,80,€5.5063 hourly,€1.8031 hourly,€8.6461 hourly,€4.9428 hourly
N4 Standard 16,n4-standard-16,64 GiB,16,€0.8484 hourly,€0.2748 hourly,€1.4764 hourly,€0.9027 hourly
N4 Standard 2,n4-standard-2,8 GiB,2,€0.1061 hourly,€0.0343 hourly,€0.1846 hourly,€0.1128 hourly
N4 Standard 32,n4-standard-32,128 GiB,32,€1.6969 hourly,€0.5495 hourly,€2.9528 hourly,€1.8055 hourly
N4 Standard 4,n4-standard-4,16 GiB,4,€0.2121 hourly,€0.0687 hourly,€0.3691 hourly,€0.2257 hourly
N4 Standard 48,n4-standard-48,192 GiB,48,€2.5453 hourly,€0.8243 hourly,€4.4292 hourly,€2.7082 hourly
N4 Standard 64,n4-standard-64,256 GiB,64,€3.3938 hourly,€1.0991 hourly,€5.9056 hourly,€3.6109 hourly
N4 Standard 8,n4-standard-8,32 GiB,8,€0.4242 hourly,€0.1374 hourly,€0.7382 hourly,€0.4514 hourly
N4 Standard 80,n4-standard-80,320 GiB,80,€4.2422 hourly,€1.3739 hourly,€7.382 hourly,€4.5136 hourly
T2A Standard 1,t2a-standard-1,4 GiB,1,,,,
T2A Standard 16,t2a-standard-16,64 GiB,16,,,,
T2A Standard 2,t2a-standard-2,8 GiB,2,,,,
T2A Standard 32,t2a-standard-32,128 GiB,32,,,,
T2A Standard 4,t2a-standard-4,16 GiB,4,,,,
T2A Standard 48,t2a-standard-48,192 GiB,48,,,,
T2A Standard 8,t2a-standard-8,32 GiB,8,,,,
T2D Standard 1,t2d-standard-1,4 GiB,1,€0.0504 hourly,€0.0069 hourly,€0.0897 hourly,€0.0462 hourly
T2D Standard 16,t2d-standard-16,64 GiB,16,€0.8069 hourly,€0.1109 hourly,€1.4349 hourly,€0.7388 hourly
T2D Standard 2,t2d-standard-2,8 GiB,2,€0.1009 hourly,€0.0139 hourly,€0.1794 hourly,€0.0924 hourly
T2D Standard 32,t2d-standard-32,128 GiB,32,€1.6138 hourly,€0.2218 hourly,€2.8697 hourly,€1.4777 hourly
T2D Standard 4,t2d-standard-4,16 GiB,4,€0.2017 hourly,€0.0277 hourly,€0.3587 hourly,€0.1847 hourly
T2D Standard 48,t2d-standard-48,192 GiB,48,€2.4207 hourly,€0.3326 hourly,€4.3046 hourly,€2.2165 hourly
T2D Standard 60,t2d-standard-60,240 GiB,60,€3.0259 hourly,€0.4158 hourly,€5.3807 hourly,€2.7706 hourly
T2D Standard 8,t2d-standard-8,32 GiB,8,€0.4035 hourly,€0.0554 hourly,€0.7174 hourly,€0.3694 hourly
Z3 High Memory 14 standardlssd,z3-highmem-14-standardlssd,112 GiB,14,€1.7193 hourly,€0.6343 hourly,€2.2688 hourly,€1.1838 hourly
Z3 High Memory 16 highlssd,z3-highmem-16-highlssd,128 GiB,16,€1.965 hourly,€0.7249 hourly,€2.5929 hourly,€1.3529 hourly
Z3 High Memory 176,z3-highmem-176,1408 GiB,176,€21.6146 hourly,€7.9743 hourly,€28.5221 hourly,€14.8818 hourly
Z3 High Memory 176 standardlssd,z3-highmem-176-standardlssd,1408 GiB,176,€21.6146 hourly,€7.9743 hourly,€28.5221 hourly,€14.8818 hourly
Z3 High Memory 192 highlssd metal,z3-highmem-192-highlssd-metal,1536 GiB,192,€23.5796 hourly,€8.6992 hourly,€31.115 hourly,€16.2347 hourly
Z3 High Memory 22 highlssd,z3-highmem-22-highlssd,176 GiB,22,€2.7018 hourly,€0.9968 hourly,€3.5653 hourly,€1.8602 hourly
Z3 High Memory 22 standardlssd,z3-highmem-22-standardlssd,176 GiB,22,€2.7018 hourly,€0.9968 hourly,€3.5653 hourly,€1.8602 hourly
Z3 High Memory 32 highlssd,z3-highmem-32-highlssd,256 GiB,32,€3.9299 hourly,€1.4499 hourly,€5.1858 hourly,€2.7058 hourly
Z3 High Memory 44 highlssd,z3-highmem-44-highlssd,352 GiB,44,€5.4037 hourly,€1.9936 hourly,€7.1305 hourly,€3.7204 hourly
Z3 High Memory 44 standardlssd,z3-highmem-44-standardlssd,352 GiB,44,€5.4037 hourly,€1.9936 hourly,€7.1305 hourly,€3.7204 hourly
Z3 High Memory 8 highlssd,z3-highmem-8-highlssd,64 GiB,8,€0.9825 hourly,€0.3625 hourly,€1.2965 hourly,€0.6764 hourly
Z3 High Memory 88,z3-highmem-88,704 GiB,88,€10.8073 hourly,€3.9871 hourly,€14.2611 hourly,€7.4409 hourly
Z3 High Memory 88 highlssd,z3-highmem-88-highlssd,704 GiB,88,€10.8073 hourly,€3.9871 hourly,€14.2611 hourly,€7.4409 hourly
Z3 High Memory 88 standardlssd,z3-highmem-88-standardlssd,704 GiB,88,€10.8073 hourly,€3.9871 hourly,€14.2611 hourly,€7.4409 hourly
