Instance Name,API Name,Instance Memory,vCPUs,Linux On Demand cost,Linux Spot cost,Windows On Demand cost,Windows Spot cost
N2 Standard 96,n2-standard-96,384 GiB,96,€4.9065 hourly,€1.7518 hourly,€8.6742 hourly,€5.5196 hourly
N2D High CPU 128,n2d-highcpu-128,128 GiB,128,€0.4202 hourly,€0.785 hourly,€5.4438 hourly,€5.8087 hourly
N2D High CPU 16,n2d-highcpu-16,16 GiB,16,€0.0525 hourly,€0.0981 hourly,€0.6805 hourly,€0.7261 hourly
N2D High CPU 2,n2d-highcpu-2,2 GiB,2,€0.0066 hourly,€0.0123 hourly,€0.0851 hourly,€0.0908 hourly
N2D High CPU 224,n2d-highcpu-224,224 GiB,224,€0.7353 hourly,€1.3737 hourly,€9.5267 hourly,€10.1651 hourly
N2D High CPU 32,n2d-highcpu-32,32 GiB,32,€0.105 hourly,€0.1962 hourly,€1.361 hourly,€1.4522 hourly
N2D High CPU 4,n2d-highcpu-4,4 GiB,4,€0.0131 hourly,€0.0245 hourly,€0.1701 hourly,€0.1815 hourly
N2D High CPU 48,n2d-highcpu-48,48 GiB,48,€0.1576 hourly,€0.2944 hourly,€2.0414 hourly,€2.1782 hourly
N2D High CPU 64,n2d-highcpu-64,64 GiB,64,€0.2101 hourly,€0.3925 hourly,€2.7219 hourly,€2.9043 hourly
N2D High CPU 8,n2d-highcpu-8,8 GiB,8,€0.0263 hourly,€0.0491 hourly,€0.3402 hourly,€0.363 hourly
N2D High CPU 80,n2d-highcpu-80,80 GiB,80,€0.2626 hourly,€0.4906 hourly,€3.4024 hourly,€3.6304 hourly
N2D High CPU 96,n2d-highcpu-96,96 GiB,96,€0.3151 hourly,€0.5887 hourly,€4.0829 hourly,€4.3565 hourly
N2D High Memory 16,n2d-highmem-16,128 GiB,16,€0.096 hourly,€0.1792 hourly,€0.7239 hourly,€0.8071 hourly
N2D High Memory 2,n2d-highmem-2,16 GiB,2,€0.012 hourly,€0.0224 hourly,€0.0905 hourly,€0.1009 hourly
N2D High Memory 32,n2d-highmem-32,256 GiB,32,€0.1919 hourly,€0.3583 hourly,€1.4479 hourly,€1.6142 hourly
N2D High Memory 4,n2d-highmem-4,32 GiB,4,€0.024 hourly,€0.0448 hourly,€0.181 hourly,€0.2018 hourly
N2D High Memory 48,n2d-highmem-48,384 GiB,48,€0.2879 hourly,€0.5375 hourly,€2.1718 hourly,€2.4213 hourly
N2D High Memory 64,n2d-highmem-64,512 GiB,64,€0.3839 hourly,€0.7166 hourly,€2.8957 hourly,€3.2285 hourly
N2D High Memory 8,n2d-highmem-8,64 GiB,8,€0.048 hourly,€0.0896 hourly,€0.362 hourly,€0.4036 hourly
N2D High Memory 80,n2d-highmem-80,640 GiB,80,€0.4799 hourly,€0.8958 hourly,€3.6197 hourly,€4.0356 hourly
N2D High Memory 96,n2d-highmem-96,768 GiB,96,€0.5758 hourly,€1.075 hourly,€4.3436 hourly,€4.8427 hourly
N2D Standard 128,n2d-standard-128,512 GiB,128,€0.5692 hourly,€1.0628 hourly,€5.5928 hourly,€6.0865 hourly
N2D Standard 16,n2d-standard-16,64 GiB,16,€0.0711 hourly,€0.1329 hourly,€0.6991 hourly,€0.7608 hourly
N2D Standard 2,n2d-standard-2,8 GiB,2,€0.0089 hourly,€0.0166 hourly,€0.0874 hourly,€0.0951 hourly
N2D Standard 224,n2d-standard-224,896 GiB,224,€0.996 hourly,€1.86 hourly,€9.7874 hourly,€10.6513 hourly
N2D Standard 32,n2d-standard-32,128 GiB,32,€0.1423 hourly,€0.2657 hourly,€1.3982 hourly,€1.5216 hourly
N2D Standard 4,n2d-standard-4,16 GiB,4,€0.0178 hourly,€0.0332 hourly,€0.1748 hourly,€0.1902 hourly
N2D Standard 48,n2d-standard-48,192 GiB,48,€0.2134 hourly,€0.3986 hourly,€2.0973 hourly,€2.2824 hourly
N2D Standard 64,n2d-standard-64,256 GiB,64,€0.2846 hourly,€0.5314 hourly,€2.7964 hourly,€3.0432 hourly
N2D Standard 8,n2d-standard-8,32 GiB,8,€0.0356 hourly,€0.0664 hourly,€0.3496 hourly,€0.3804 hourly
N2D Standard 80,n2d-standard-80,320 GiB,80,€0.3557 hourly,€0.6643 hourly,€3.4955 hourly,€3.8041 hourly
N2D Standard 96,n2d-standard-96,384 GiB,96,€0.4269 hourly,€0.7971 hourly,€4.1946 hourly,€4.5649 hourly
N4 High CPU 16,n4-highcpu-16,32 GiB,16,€0.0802 hourly,€0.243 hourly,€0.7082 hourly,€0.8709 hourly
N4 High CPU 2,n4-highcpu-2,4 GiB,2,€0.01 hourly,€0.0304 hourly,€0.0885 hourly,€0.1089 hourly
N4 High CPU 32,n4-highcpu-32,64 GiB,32,€0.1604 hourly,€0.486 hourly,€1.4163 hourly,€1.7419 hourly
N4 High CPU 4,n4-highcpu-4,8 GiB,4,€0.02 hourly,€0.0607 hourly,€0.177 hourly,€0.2177 hourly
N4 High CPU 48,n4-highcpu-48,96 GiB,48,€0.2406 hourly,€0.729 hourly,€2.1245 hourly,€2.6128 hourly
N4 High CPU 64,n4-highcpu-64,128 GiB,64,€0.3208 hourly,€0.972 hourly,€2.8326 hourly,€3.4838 hourly
N4 High CPU 8,n4-highcpu-8,16 GiB,8,€0.0401 hourly,€0.1215 hourly,€0.3541 hourly,€0.4355 hourly
N4 High CPU 80,n4-highcpu-80,160 GiB,80,€0.401 hourly,€1.215 hourly,€3.5408 hourly,€4.3547 hourly
N4 High Memory 16,n4-highmem-16,128 GiB,16,€0.1737 hourly,€0.3781 hourly,€0.8017 hourly,€1.0061 hourly
N4 High Memory 2,n4-highmem-2,16 GiB,2,€0.0217 hourly,€0.0473 hourly,€0.1002 hourly,€0.1258 hourly
N4 High Memory 32,n4-highmem-32,256 GiB,32,€0.3474 hourly,€0.7563 hourly,€1.6034 hourly,€2.0122 hourly
N4 High Memory 4,n4-highmem-4,32 GiB,4,€0.0434 hourly,€0.0945 hourly,€0.2004 hourly,€0.2515 hourly
N4 High Memory 48,n4-highmem-48,384 GiB,48,€0.5212 hourly,€1.1344 hourly,€2.405 hourly,€3.0183 hourly
N4 High Memory 64,n4-highmem-64,512 GiB,64,€0.6949 hourly,€1.5126 hourly,€3.2067 hourly,€4.0244 hourly
N4 High Memory 8,n4-highmem-8,64 GiB,8,€0.0869 hourly,€0.1891 hourly,€0.4008 hourly,€0.503 hourly
N4 High Memory 80,n4-highmem-80,640 GiB,80,€0.8686 hourly,€1.8907 hourly,€4.0084 hourly,€5.0305 hourly
N4 Standard 16,n4-standard-16,64 GiB,16,€0.1114 hourly,€0.288 hourly,€0.7393 hourly,€0.916 hourly
N4 Standard 2,n4-standard-2,8 GiB,2,€0.0139 hourly,€0.036 hourly,€0.0924 hourly,€0.1145 hourly
N4 Standard 32,n4-standard-32,128 GiB,32,€0.2227 hourly,€0.5761 hourly,€1.4787 hourly,€1.832 hourly
N4 Standard 4,n4-standard-4,16 GiB,4,€0.0278 hourly,€0.072 hourly,€0.1848 hourly,€0.229 hourly
N4 Standard 48,n4-standard-48,192 GiB,48,€0.3341 hourly,€0.8641 hourly,€2.218 hourly,€2.748 hourly
N4 Standard 64,n4-standard-64,256 GiB,64,€0.4455 hourly,€1.1522 hourly,€2.9573 hourly,€3.664 hourly
N4 Standard 8,n4-standard-8,32 GiB,8,€0.0557 hourly,€0.144 hourly,€0.3697 hourly,€0.458 hourly
N4 Standard 80,n4-standard-80,320 GiB,80,€0.5569 hourly,€1.4402 hourly,€3.6966 hourly,€4.58 hourly
T2A Standard 1,t2a-standard-1,4 GiB,1,€0.0405 hourly,€0.0103 hourly,€0.0798 hourly,€0.0495 hourly
T2A Standard 16,t2a-standard-16,64 GiB,16,€0.6482 hourly,€0.164 hourly,€1.2761 hourly,€0.792 hourly
T2A Standard 2,t2a-standard-2,8 GiB,2,€0.081 hourly,€0.0205 hourly,€0.1595 hourly,€0.099 hourly
T2A Standard 32,t2a-standard-32,128 GiB,32,€1.2963 hourly,€0.3281 hourly,€2.5522 hourly,€1.584 hourly
T2A Standard 4,t2a-standard-4,16 GiB,4,€0.162 hourly,€0.041 hourly,€0.319 hourly,€0.198 hourly
T2A Standard 48,t2a-standard-48,192 GiB,48,€1.9445 hourly,€0.4921 hourly,€3.8283 hourly,€2.376 hourly
T2A Standard 8,t2a-standard-8,32 GiB,8,€0.3241 hourly,€0.082 hourly,€0.6381 hourly,€0.396 hourly
T2D Standard 1,t2d-standard-1,4 GiB,1,€0.0445 hourly,€0.0082 hourly,€0.0837 hourly,€0.0475 hourly
T2D Standard 16,t2d-standard-16,64 GiB,16,€0.7115 hourly,€0.1318 hourly,€1.3394 hourly,€0.7597 hourly
T2D Standard 2,t2d-standard-2,8 GiB,2,€0.0889 hourly,€0.0165 hourly,€0.1674 hourly,€0.095 hourly
T2D Standard 32,t2d-standard-32,128 GiB,32,€1.4229 hourly,€0.2636 hourly,€2.6788 hourly,€1.5195 hourly
T2D Standard 4,t2d-standard-4,16 GiB,4,€0.1779 hourly,€0.0329 hourly,€0.3349 hourly,€0.1899 hourly
T2D Standard 48,t2d-standard-48,192 GiB,48,€2.1344 hourly,€0.3954 hourly,€4.0183 hourly,€2.2792 hourly
T2D Standard 60,t2d-standard-60,240 GiB,60,€2.668 hourly,€0.4942 hourly,€5.0228 hourly,€2.849 hourly
T2D Standard 8,t2d-standard-8,32 GiB,8,€0.3557 hourly,€0.0659 hourly,€0.6697 hourly,€0.3799 hourly
Z3 High Memory 14 standardlssd,z3-highmem-14-standardlssd,112 GiB,14,€1.5163 hourly,€0.5626 hourly,€2.0658 hourly,€1.1121 hourly
Z3 High Memory 16 highlssd,z3-highmem-16-highlssd,128 GiB,16,€1.7329 hourly,€0.643 hourly,€2.3609 hourly,€1.271 hourly
Z3 High Memory 176,z3-highmem-176,1408 GiB,176,€19.0621 hourly,€7.0733 hourly,€25.9696 hourly,€13.9808 hourly
Z3 High Memory 176 standardlssd,z3-highmem-176-standardlssd,1408 GiB,176,€19.0621 hourly,€7.0733 hourly,€25.9696 hourly,€13.9808 hourly
Z3 High Memory 192 highlssd metal,z3-highmem-192-highlssd-metal,1536 GiB,192,€20.795 hourly,€7.7163 hourly,€28.3305 hourly,€15.2518 hourly
Z3 High Memory 22 highlssd,z3-highmem-22-highlssd,176 GiB,22,€2.3828 hourly,€0.8842 hourly,€3.2462 hourly,€1.7476 hourly
Z3 High Memory 22 standardlssd,z3-highmem-22-standardlssd,176 GiB,22,€2.3828 hourly,€0.8842 hourly,€3.2462 hourly,€1.7476 hourly
Z3 High Memory 32 highlssd,z3-highmem-32-highlssd,256 GiB,32,€3.4658 hourly,€1.2861 hourly,€4.7217 hourly,€2.542 hourly
Z3 High Memory 44 highlssd,z3-highmem-44-highlssd,352 GiB,44,€4.7655 hourly,€1.7683 hourly,€6.4924 hourly,€3.4952 hourly
Z3 High Memory 44 standardlssd,z3-highmem-44-standardlssd,352 GiB,44,€4.7655 hourly,€1.7683 hourly,€6.4924 hourly,€3.4952 hourly
Z3 High Memory 8 highlssd,z3-highmem-8-highlssd,64 GiB,8,€0.8665 hourly,€0.3215 hourly,€1.1804 hourly,€0.6355 hourly
Z3 High Memory 88,z3-highmem-88,704 GiB,88,€9.531 hourly,€3.5366 hourly,€12.9848 hourly,€6.9904 hourly
Z3 High Memory 88 highlssd,z3-highmem-88-highlssd,704 GiB,88,€9.531 hourly,€3.5366 hourly,€12.9848 hourly,€6.9904 hourly
Z3 High Memory 88 standardlssd,z3-highmem-88-standardlssd,704 GiB,88,€9.531 hourly,€3.5366 hourly,€12.9848 hourly,€6.9904 hourly
