Instance Name,API Name,Instance Memory,vCPUs,Linux On Demand cost,Linux Spot cost,Windows On Demand cost,Windows Spot cost
N2 Standard 96,n2-standard-96,384 GiB,96,€4.8325 hourly,€1.3033 hourly,€8.6002 hourly,€5.071 hourly
N2D High CPU 128,n2d-highcpu-128,128 GiB,128,€3.7715 hourly,€0.8236 hourly,€8.7952 hourly,€5.8472 hourly
N2D High CPU 16,n2d-highcpu-16,16 GiB,16,€0.4714 hourly,€0.1029 hourly,€1.0994 hourly,€0.7309 hourly
N2D High CPU 2,n2d-highcpu-2,2 GiB,2,€0.0589 hourly,€0.0129 hourly,€0.1374 hourly,€0.0914 hourly
N2D High CPU 224,n2d-highcpu-224,224 GiB,224,€6.6001 hourly,€1.4412 hourly,€15.3915 hourly,€10.2326 hourly
N2D High CPU 32,n2d-highcpu-32,32 GiB,32,€0.9429 hourly,€0.2059 hourly,€2.1988 hourly,€1.4618 hourly
N2D High CPU 4,n2d-highcpu-4,4 GiB,4,€0.1179 hourly,€0.0257 hourly,€0.2748 hourly,€0.1827 hourly
N2D High CPU 48,n2d-highcpu-48,48 GiB,48,€1.4143 hourly,€0.3088 hourly,€3.2982 hourly,€2.1927 hourly
N2D High CPU 64,n2d-highcpu-64,64 GiB,64,€1.8858 hourly,€0.4118 hourly,€4.3976 hourly,€2.9236 hourly
N2D High CPU 8,n2d-highcpu-8,8 GiB,8,€0.2357 hourly,€0.0515 hourly,€0.5497 hourly,€0.3655 hourly
N2D High CPU 80,n2d-highcpu-80,80 GiB,80,€2.3572 hourly,€0.5147 hourly,€5.497 hourly,€3.6545 hourly
N2D High CPU 96,n2d-highcpu-96,96 GiB,96,€2.8286 hourly,€0.6177 hourly,€6.5964 hourly,€4.3854 hourly
N2D High Memory 16,n2d-highmem-16,128 GiB,16,€0.5784 hourly,€0.1881 hourly,€1.2064 hourly,€0.816 hourly
N2D High Memory 2,n2d-highmem-2,16 GiB,2,€0.0723 hourly,€0.0235 hourly,€0.1508 hourly,€0.102 hourly
N2D High Memory 32,n2d-highmem-32,256 GiB,32,€1.1569 hourly,€0.3762 hourly,€2.4128 hourly,€1.6321 hourly
N2D High Memory 4,n2d-highmem-4,32 GiB,4,€0.1446 hourly,€0.047 hourly,€0.3016 hourly,€0.204 hourly
N2D High Memory 48,n2d-highmem-48,384 GiB,48,€1.7353 hourly,€0.5643 hourly,€3.6192 hourly,€2.4481 hourly
N2D High Memory 64,n2d-highmem-64,512 GiB,64,€2.3137 hourly,€0.7523 hourly,€4.8255 hourly,€3.2642 hourly
N2D High Memory 8,n2d-highmem-8,64 GiB,8,€0.2892 hourly,€0.094 hourly,€0.6032 hourly,€0.408 hourly
N2D High Memory 80,n2d-highmem-80,640 GiB,80,€2.8921 hourly,€0.9404 hourly,€6.0319 hourly,€4.0802 hourly
N2D High Memory 96,n2d-highmem-96,768 GiB,96,€3.4706 hourly,€1.1285 hourly,€7.2383 hourly,€4.8963 hourly
N2D Standard 128,n2d-standard-128,512 GiB,128,€4.1383 hourly,€1.1155 hourly,€9.162 hourly,€6.1391 hourly
N2D Standard 16,n2d-standard-16,64 GiB,16,€0.5173 hourly,€0.1394 hourly,€1.1452 hourly,€0.7674 hourly
N2D Standard 2,n2d-standard-2,8 GiB,2,€0.0647 hourly,€0.0174 hourly,€0.1432 hourly,€0.0959 hourly
N2D Standard 224,n2d-standard-224,896 GiB,224,€7.2421 hourly,€1.9521 hourly,€16.0335 hourly,€10.7435 hourly
N2D Standard 32,n2d-standard-32,128 GiB,32,€1.0346 hourly,€0.2789 hourly,€2.2905 hourly,€1.5348 hourly
N2D Standard 4,n2d-standard-4,16 GiB,4,€0.1293 hourly,€0.0349 hourly,€0.2863 hourly,€0.1918 hourly
N2D Standard 48,n2d-standard-48,192 GiB,48,€1.5519 hourly,€0.4183 hourly,€3.4357 hourly,€2.3022 hourly
N2D Standard 64,n2d-standard-64,256 GiB,64,€2.0692 hourly,€0.5577 hourly,€4.581 hourly,€3.0696 hourly
N2D Standard 8,n2d-standard-8,32 GiB,8,€0.2586 hourly,€0.0697 hourly,€0.5726 hourly,€0.3837 hourly
N2D Standard 80,n2d-standard-80,320 GiB,80,€2.5865 hourly,€0.6972 hourly,€5.7262 hourly,€3.8369 hourly
N2D Standard 96,n2d-standard-96,384 GiB,96,€3.1037 hourly,€0.8366 hourly,€6.8715 hourly,€4.6043 hourly
N4 High CPU 16,n4-highcpu-16,32 GiB,16,€0.6271 hourly,€0.2423 hourly,€1.255 hourly,€0.8702 hourly
N4 High CPU 2,n4-highcpu-2,4 GiB,2,€0.0784 hourly,€0.0303 hourly,€0.1569 hourly,€0.1088 hourly
N4 High CPU 32,n4-highcpu-32,64 GiB,32,€1.2542 hourly,€0.4845 hourly,€2.5101 hourly,€1.7404 hourly
N4 High CPU 4,n4-highcpu-4,8 GiB,4,€0.1568 hourly,€0.0606 hourly,€0.3138 hourly,€0.2176 hourly
N4 High CPU 48,n4-highcpu-48,96 GiB,48,€1.8812 hourly,€0.7268 hourly,€3.7651 hourly,€2.6106 hourly
N4 High CPU 64,n4-highcpu-64,128 GiB,64,€2.5083 hourly,€0.969 hourly,€5.0201 hourly,€3.4808 hourly
N4 High CPU 8,n4-highcpu-8,16 GiB,8,€0.3135 hourly,€0.1211 hourly,€0.6275 hourly,€0.4351 hourly
N4 High CPU 80,n4-highcpu-80,160 GiB,80,€3.1354 hourly,€1.2113 hourly,€6.2752 hourly,€4.351 hourly
N4 High Memory 16,n4-highmem-16,128 GiB,16,€0.9563 hourly,€0.3896 hourly,€1.5843 hourly,€1.0176 hourly
N4 High Memory 2,n4-highmem-2,16 GiB,2,€0.1195 hourly,€0.0487 hourly,€0.198 hourly,€0.1272 hourly
N4 High Memory 32,n4-highmem-32,256 GiB,32,€1.9127 hourly,€0.7792 hourly,€3.1686 hourly,€2.0351 hourly
N4 High Memory 4,n4-highmem-4,32 GiB,4,€0.2391 hourly,€0.0974 hourly,€0.3961 hourly,€0.2544 hourly
N4 High Memory 48,n4-highmem-48,384 GiB,48,€2.869 hourly,€1.1689 hourly,€4.7529 hourly,€3.0527 hourly
N4 High Memory 64,n4-highmem-64,512 GiB,64,€3.8254 hourly,€1.5585 hourly,€6.3372 hourly,€4.0703 hourly
N4 High Memory 8,n4-highmem-8,64 GiB,8,€0.4782 hourly,€0.1948 hourly,€0.7922 hourly,€0.5088 hourly
N4 High Memory 80,n4-highmem-80,640 GiB,80,€4.7817 hourly,€1.9481 hourly,€7.9215 hourly,€5.0879 hourly
N4 Standard 16,n4-standard-16,64 GiB,16,€0.7368 hourly,€0.2914 hourly,€1.3648 hourly,€0.9193 hourly
N4 Standard 2,n4-standard-2,8 GiB,2,€0.0921 hourly,€0.0364 hourly,€0.1706 hourly,€0.1149 hourly
N4 Standard 32,n4-standard-32,128 GiB,32,€1.4737 hourly,€0.5827 hourly,€2.7296 hourly,€1.8387 hourly
N4 Standard 4,n4-standard-4,16 GiB,4,€0.1842 hourly,€0.0728 hourly,€0.3412 hourly,€0.2298 hourly
N4 Standard 48,n4-standard-48,192 GiB,48,€2.2105 hourly,€0.8741 hourly,€4.0944 hourly,€2.758 hourly
N4 Standard 64,n4-standard-64,256 GiB,64,€2.9473 hourly,€1.1655 hourly,€5.4592 hourly,€3.6773 hourly
N4 Standard 8,n4-standard-8,32 GiB,8,€0.3684 hourly,€0.1457 hourly,€0.6824 hourly,€0.4597 hourly
N4 Standard 80,n4-standard-80,320 GiB,80,€3.6842 hourly,€1.4569 hourly,€6.824 hourly,€4.5967 hourly
T2A Standard 1,t2a-standard-1,4 GiB,1,,,,
T2A Standard 16,t2a-standard-16,64 GiB,16,,,,
T2A Standard 2,t2a-standard-2,8 GiB,2,,,,
T2A Standard 32,t2a-standard-32,128 GiB,32,,,,
T2A Standard 4,t2a-standard-4,16 GiB,4,,,,
T2A Standard 48,t2a-standard-48,192 GiB,48,,,,
T2A Standard 8,t2a-standard-8,32 GiB,8,,,,
T2D Standard 1,t2d-standard-1,4 GiB,1,€0.0438 hourly,€0.0045 hourly,€0.083 hourly,€0.0438 hourly
T2D Standard 16,t2d-standard-16,64 GiB,16,€0.7007 hourly,€0.0726 hourly,€1.3287 hourly,€0.7006 hourly
T2D Standard 2,t2d-standard-2,8 GiB,2,€0.0876 hourly,€0.0091 hourly,€0.1661 hourly,€0.0876 hourly
T2D Standard 32,t2d-standard-32,128 GiB,32,€1.4014 hourly,€0.1452 hourly,€2.6573 hourly,€1.4012 hourly
T2D Standard 4,t2d-standard-4,16 GiB,4,€0.1752 hourly,€0.0182 hourly,€0.3322 hourly,€0.1751 hourly
T2D Standard 48,t2d-standard-48,192 GiB,48,€2.1021 hourly,€0.2179 hourly,€3.986 hourly,€2.1017 hourly
T2D Standard 60,t2d-standard-60,240 GiB,60,€2.6276 hourly,€0.2723 hourly,€4.9825 hourly,€2.6272 hourly
T2D Standard 8,t2d-standard-8,32 GiB,8,€0.3504 hourly,€0.0363 hourly,€0.6643 hourly,€0.3503 hourly
Z3 High Memory 14 standardlssd,z3-highmem-14-standardlssd,112 GiB,14,€1.4933 hourly,€0.5077 hourly,€2.0428 hourly,€1.0571 hourly
Z3 High Memory 16 highlssd,z3-highmem-16-highlssd,128 GiB,16,€1.7066 hourly,€0.5802 hourly,€2.3346 hourly,€1.2082 hourly
Z3 High Memory 176,z3-highmem-176,1408 GiB,176,€18.7731 hourly,€6.3822 hourly,€25.6807 hourly,€13.2898 hourly
Z3 High Memory 176 standardlssd,z3-highmem-176-standardlssd,1408 GiB,176,€18.7731 hourly,€6.3822 hourly,€25.6807 hourly,€13.2898 hourly
Z3 High Memory 192 highlssd metal,z3-highmem-192-highlssd-metal,1536 GiB,192,€20.4798 hourly,€6.9625 hourly,€28.0153 hourly,€14.4979 hourly
Z3 High Memory 22 highlssd,z3-highmem-22-highlssd,176 GiB,22,€2.3466 hourly,€0.7978 hourly,€3.2101 hourly,€1.6612 hourly
Z3 High Memory 22 standardlssd,z3-highmem-22-standardlssd,176 GiB,22,€2.3466 hourly,€0.7978 hourly,€3.2101 hourly,€1.6612 hourly
Z3 High Memory 32 highlssd,z3-highmem-32-highlssd,256 GiB,32,€3.4133 hourly,€1.1604 hourly,€4.6692 hourly,€2.4163 hourly
Z3 High Memory 44 highlssd,z3-highmem-44-highlssd,352 GiB,44,€4.6933 hourly,€1.5956 hourly,€6.4202 hourly,€3.3224 hourly
Z3 High Memory 44 standardlssd,z3-highmem-44-standardlssd,352 GiB,44,€4.6933 hourly,€1.5956 hourly,€6.4202 hourly,€3.3224 hourly
Z3 High Memory 8 highlssd,z3-highmem-8-highlssd,64 GiB,8,€0.8533 hourly,€0.2901 hourly,€1.1673 hourly,€0.6041 hourly
Z3 High Memory 88,z3-highmem-88,704 GiB,88,€9.3866 hourly,€3.1911 hourly,€12.8403 hourly,€6.6449 hourly
Z3 High Memory 88 highlssd,z3-highmem-88-highlssd,704 GiB,88,€9.3866 hourly,€3.1911 hourly,€12.8403 hourly,€6.6449 hourly
Z3 High Memory 88 standardlssd,z3-highmem-88-standardlssd,704 GiB,88,€9.3866 hourly,€3.1911 hourly,€12.8403 hourly,€6.6449 hourly
