id,vcpu,memory,ssd_storage,hdd_storage,gpu_units,platform,source,gwp_manufacturing_1h_impact,energy_1h_load0,gwp_use_1h_load0_FRA,gwp_use_1h_load0_GBR,gwp_use_1h_load0_USA,energy_1h_load50,gwp_use_1h_load50_FRA,gwp_use_1h_load50_GBR,gwp_use_1h_load50_USA,energy_1h_load100,gwp_use_1h_load100_FRA,gwp_use_1h_load100_GBR,gwp_use_1h_load100_USA
l80as_v3,80,640.0,800.0,0.0,0,Lasv3-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.03,269.49706875,0.0264,0.066,0.1,415.87936249999996,0.041,0.102,0.154,479.3536125,0.047,0.118,0.177
l8s_v3,8,64.0,80.0,0.0,0,Lsv3-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.0031,29.5269975,0.00289,0.0073,0.0109,57.7582425,0.0057,0.0142,0.0214,69.99923,0.0069,0.0172,0.0259
l16s_v3,16,128.0,160.0,0.0,0,Lsv3-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.0061,59.053995,0.0058,0.0145,0.0218,115.516485,0.0113,0.0284,0.043,139.99846,0.0137,0.034,0.052
l32s_v3,32,256.0,320.0,0.0,0,Lsv3-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.012,118.10799,0.0116,0.0291,0.044,231.03297,0.0226,0.057,0.085,279.99692,0.0274,0.069,0.104
l48s_v3,48,384.0,480.0,0.0,0,Lsv3-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.018,177.16198500000002,0.0174,0.044,0.066,346.54945499999997,0.034,0.085,0.128,419.99537999999995,0.041,0.103,0.155
l64s_v3,64,512.0,640.0,0.0,0,Lsv3-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.025,236.21598,0.0231,0.058,0.087,462.06594,0.045,0.114,0.171,559.99384,0.055,0.138,0.207
l80s_v3,80,640.0,800.0,0.0,0,Lsv3-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.031,295.269975,0.0289,0.073,0.109,577.5824250000001,0.057,0.142,0.214,699.9923,0.069,0.172,0.259
m32dms_v2,32,875.0,1024.0,0.0,0,Mdmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.032,349.08471999999995,0.034,0.086,0.129,447.07379999999995,0.044,0.11,0.165,489.5578,0.048,0.12,0.181
m64ds_v2,64,1024.0,2048.0,0.0,0,Mdmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.039,423.94471999999996,0.042,0.104,0.157,619.92288,0.061,0.153,0.229,704.89088,0.069,0.173,0.261
m64dms_v2,64,1792.0,2048.0,0.0,0,Mdmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.066,714.0336799999999,0.07,0.176,0.264,910.0118399999999,0.089,0.224,0.34,994.97984,0.098,0.245,0.37
m128ds_v2,128,2048.0,4096.0,0.0,0,Mdmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.08,847.8894399999999,0.083,0.209,0.314,1239.84576,0.122,0.305,0.46,1409.78176,0.138,0.35,0.52
m128dms_v2,128,3892.0,4096.0,0.0,0,Mdmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.14,1544.4051200000001,0.151,0.38,0.57,1936.3614400000001,0.19,0.48,0.72,2106.29744,0.206,0.52,0.78
m32dms_v2,32,875.0,1024.0,0.0,0,Mdmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.032,349.08471999999995,0.034,0.086,0.129,447.07379999999995,0.044,0.11,0.165,489.5578,0.048,0.12,0.181
m64ds_v2,64,1024.0,2048.0,0.0,0,Mdmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.039,423.94471999999996,0.042,0.104,0.157,619.92288,0.061,0.153,0.229,704.89088,0.069,0.173,0.261
m64dms_v2,64,1792.0,2048.0,0.0,0,Mdmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.066,714.0336799999999,0.07,0.176,0.264,910.0118399999999,0.089,0.224,0.34,994.97984,0.098,0.245,0.37
m128ds_v2,128,2048.0,4096.0,0.0,0,Mdmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.08,847.8894399999999,0.083,0.209,0.314,1239.84576,0.122,0.305,0.46,1409.78176,0.138,0.35,0.52
m128dms_v2,128,3892.0,4096.0,0.0,0,Mdmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.14,1544.4051200000001,0.151,0.38,0.57,1936.3614400000001,0.19,0.48,0.72,2106.29744,0.206,0.52,0.78
m32dms_v2,32,875.0,1024.0,0.0,0,Mdsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.032,349.08471999999995,0.034,0.086,0.129,447.07379999999995,0.044,0.11,0.165,489.5578,0.048,0.12,0.181
m64ds_v2,64,1024.0,2048.0,0.0,0,Mdsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.039,423.94471999999996,0.042,0.104,0.157,619.92288,0.061,0.153,0.229,704.89088,0.069,0.173,0.261
m64dms_v2,64,1792.0,2048.0,0.0,0,Mdsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.066,714.0336799999999,0.07,0.176,0.264,910.0118399999999,0.089,0.224,0.34,994.97984,0.098,0.245,0.37
m128ds_v2,128,2048.0,4096.0,0.0,0,Mdsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.08,847.8894399999999,0.083,0.209,0.314,1239.84576,0.122,0.305,0.46,1409.78176,0.138,0.35,0.52
m32dms_v2,32,875.0,1024.0,0.0,0,Mdsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.032,349.08471999999995,0.034,0.086,0.129,447.07379999999995,0.044,0.11,0.165,489.5578,0.048,0.12,0.181
m64ds_v2,64,1024.0,2048.0,0.0,0,Mdsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.039,423.94471999999996,0.042,0.104,0.157,619.92288,0.061,0.153,0.229,704.89088,0.069,0.173,0.261
m64dms_v2,64,1792.0,2048.0,0.0,0,Mdsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.066,714.0336799999999,0.07,0.176,0.264,910.0118399999999,0.089,0.224,0.34,994.97984,0.098,0.245,0.37
m128ds_v2,128,2048.0,4096.0,0.0,0,Mdsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.08,847.8894399999999,0.083,0.209,0.314,1239.84576,0.122,0.305,0.46,1409.78176,0.138,0.35,0.52
m32ms_v2,32,875.0,0.0,0.0,0,Mmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.032,349.08471999999995,0.034,0.086,0.129,447.07379999999995,0.044,0.11,0.165,489.5578,0.048,0.12,0.181
m64s_v2,64,1024.0,0.0,0.0,0,Mmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.039,423.94471999999996,0.042,0.104,0.157,619.92288,0.061,0.153,0.229,704.89088,0.069,0.173,0.261
m64ms_v2,64,1792.0,0.0,0.0,0,Mmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.066,714.0336799999999,0.07,0.176,0.264,910.0118399999999,0.089,0.224,0.34,994.97984,0.098,0.245,0.37
m128ms_v2,128,3892.0,0.0,0.0,0,Mmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.14,1544.4051200000001,0.151,0.38,0.57,1936.3614400000001,0.19,0.48,0.72,2106.29744,0.206,0.52,0.78
m128s_v2,128,2048.0,0.0,0.0,0,Mmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.08,847.8894399999999,0.083,0.209,0.314,1239.84576,0.122,0.305,0.46,1409.78176,0.138,0.35,0.52
m32ms_v2,32,875.0,0.0,0.0,0,Mmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.032,349.08471999999995,0.034,0.086,0.129,447.07379999999995,0.044,0.11,0.165,489.5578,0.048,0.12,0.181
m64s_v2,64,1024.0,0.0,0.0,0,Mmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.039,423.94471999999996,0.042,0.104,0.157,619.92288,0.061,0.153,0.229,704.89088,0.069,0.173,0.261
m64ms_v2,64,1792.0,0.0,0.0,0,Mmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.066,714.0336799999999,0.07,0.176,0.264,910.0118399999999,0.089,0.224,0.34,994.97984,0.098,0.245,0.37
m128ms_v2,128,3892.0,0.0,0.0,0,Mmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.14,1544.4051200000001,0.151,0.38,0.57,1936.3614400000001,0.19,0.48,0.72,2106.29744,0.206,0.52,0.78
m128s_v2,128,2048.0,0.0,0.0,0,Mmsv2MedMem-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.08,847.8894399999999,0.083,0.209,0.314,1239.84576,0.122,0.305,0.46,1409.78176,0.138,0.35,0.52
m32ls,32,256.0,1024.0,0.0,0,Ms-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.012,115.27604000000001,0.0113,0.0284,0.043,213.26512,0.0209,0.052,0.079,255.74912,0.0251,0.063,0.095
m32ts,32,192.0,1024.0,0.0,0,Ms-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.009,91.10196,0.0089,0.0224,0.034,189.09103999999996,0.0185,0.047,0.07,231.57504000000003,0.0227,0.057,0.086
m64s,64,1024.0,2048.0,0.0,0,Ms-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.042,423.94471999999996,0.042,0.104,0.157,619.92288,0.061,0.153,0.229,704.89088,0.069,0.173,0.261
m64ls,64,512.0,2048.0,0.0,0,Ms-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.024,230.55208000000002,0.0226,0.057,0.085,426.53024,0.042,0.105,0.158,511.49824,0.05,0.126,0.189
m128s,128,2048.0,4096.0,0.0,0,Ms-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.08,847.8894399999999,0.083,0.209,0.314,1239.84576,0.122,0.305,0.46,1409.78176,0.138,0.35,0.52
m32ls,32,256.0,1024.0,0.0,0,Ms-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.012,115.27604000000001,0.0113,0.0284,0.043,213.26512,0.0209,0.052,0.079,255.74912,0.0251,0.063,0.095
m32ts,32,192.0,1024.0,0.0,0,Ms-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.009,91.10196,0.0089,0.0224,0.034,189.09103999999996,0.0185,0.047,0.07,231.57504000000003,0.0227,0.057,0.086
m64s,64,1024.0,2048.0,0.0,0,Ms-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.042,423.94471999999996,0.042,0.104,0.157,619.92288,0.061,0.153,0.229,704.89088,0.069,0.173,0.261
m64ls,64,512.0,2048.0,0.0,0,Ms-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.024,230.55208000000002,0.0226,0.057,0.085,426.53024,0.042,0.105,0.158,511.49824,0.05,0.126,0.189
m128s,128,2048.0,4096.0,0.0,0,Ms-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.08,847.8894399999999,0.083,0.209,0.314,1239.84576,0.122,0.305,0.46,1409.78176,0.138,0.35,0.52
m8ms,8,219.0,256.0,0.0,0,Msm-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.008,87.36561,0.0086,0.0215,0.0323,111.86288,0.011,0.0275,0.041,122.48388,0.012,0.0301,0.045
m8-2ms,8,219.0,256.0,0.0,0,Msm-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.008,87.36561,0.0086,0.0215,0.0323,111.86288,0.011,0.0275,0.041,122.48388,0.012,0.0301,0.045
m16ms,16,438.0,512.0,0.0,0,Msm-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.017,174.73122,0.0171,0.043,0.065,223.72576,0.0219,0.055,0.083,244.96776,0.024,0.06,0.091
m16-4ms,16,438.0,256.0,0.0,0,Msm-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.017,174.73122,0.0171,0.043,0.065,223.72576,0.0219,0.055,0.083,244.96776,0.024,0.06,0.091
m32ts,32,192.0,1024.0,0.0,0,Msm-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.009,91.10196,0.0089,0.0224,0.034,189.09103999999996,0.0185,0.047,0.07,231.57504000000003,0.0227,0.057,0.086
m32ls,32,256.0,1024.0,0.0,0,Msm-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.012,115.27604000000001,0.0113,0.0284,0.043,213.26512,0.0209,0.052,0.079,255.74912,0.0251,0.063,0.095
m32ms,32,875.0,1024.0,0.0,0,Msm-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.033,349.08471999999995,0.034,0.086,0.129,447.07379999999995,0.044,0.11,0.165,489.5578,0.048,0.12,0.181
m32-16ms,32,875.0,1024.0,0.0,0,Msm-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.033,349.08471999999995,0.034,0.086,0.129,447.07379999999995,0.044,0.11,0.165,489.5578,0.048,0.12,0.181
m64ms,64,1792.0,2048.0,0.0,0,Msm-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.068,714.0336800000001,0.07,0.176,0.264,910.01184,0.089,0.224,0.34,994.97984,0.098,0.245,0.37
m64s,64,1024.0,2048.0,0.0,0,Msm-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.042,423.94471999999996,0.042,0.104,0.157,619.92288,0.061,0.153,0.229,704.89088,0.069,0.173,0.261
m64m,64,1792.0,7168.0,0.0,0,Msm-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.068,714.0336800000001,0.07,0.176,0.264,910.01184,0.089,0.224,0.34,994.97984,0.098,0.245,0.37
m64ls,64,512.0,2048.0,0.0,0,Msm-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.024,230.55208000000002,0.0226,0.057,0.085,426.53024,0.042,0.105,0.158,511.49824,0.05,0.126,0.189
m64-16ms,64,1750.0,2048.0,0.0,0,Msm-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.066,698.1694399999999,0.068,0.172,0.258,894.1475999999999,0.088,0.22,0.331,979.1156,0.096,0.241,0.36
m128ms,128,3892.0,4096.0,0.0,0,Msm-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.15,1544.4051200000001,0.151,0.38,0.57,1936.3614400000001,0.19,0.48,0.72,2106.29744,0.206,0.52,0.78
m128s,128,2048.0,4096.0,0.0,0,Msm-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.08,847.8894399999999,0.083,0.209,0.314,1239.84576,0.122,0.305,0.46,1409.78176,0.138,0.35,0.52
m128m,128,3892.0,14336.0,0.0,0,Msm-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.15,1544.4051200000001,0.151,0.38,0.57,1936.3614400000001,0.19,0.48,0.72,2106.29744,0.206,0.52,0.78
m128-32ms,128,3800.0,4096.0,0.0,0,Msm-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.14,1509.6548800000003,0.148,0.37,0.56,1901.6112000000003,0.186,0.47,0.7,2071.5472,0.203,0.51,0.77
m8ms,8,219.0,256.0,0.0,0,Msm-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.008,87.36561,0.0086,0.0215,0.0323,111.86288,0.011,0.0275,0.041,122.48388,0.012,0.0301,0.045
m8-2ms,8,219.0,256.0,0.0,0,Msm-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.008,87.36561,0.0086,0.0215,0.0323,111.86288,0.011,0.0275,0.041,122.48388,0.012,0.0301,0.045
m16ms,16,438.0,512.0,0.0,0,Msm-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.017,174.73122,0.0171,0.043,0.065,223.72576,0.0219,0.055,0.083,244.96776,0.024,0.06,0.091
m16-4ms,16,438.0,256.0,0.0,0,Msm-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.017,174.73122,0.0171,0.043,0.065,223.72576,0.0219,0.055,0.083,244.96776,0.024,0.06,0.091
m32ts,32,192.0,1024.0,0.0,0,Msm-Type1,"Vantage for instance specs (https://instances.vantage.sh/azure/), Azure docs for instance-host mapping, see README for details.",0.009,91.10196,0.0089,0.0224,0.034,189.09103999999996,0.0185,0.047,0.07,231.57504000000003,0.0227,0.057,0.086
